ID,Age,Agency,Agency Type,Commision (in value),Destination,Distribution Channel,Duration,Gender,Net Sales,Product Name,Claim
24576,50,CWT,Travel Agency,47.52,AUSTRALIA,Online,39,,79.2,Rental Vehicle Excess Insurance,0
56304,39,C2B,Airlines,54,SINGAPORE,Online,365,M,216,Annual Silver Plan,1
42351,48,SSI,Airlines,0.94,SINGAPORE,Online,55,,3.34,Ticket Protector,0
34189,26,C2B,Airlines,4.25,SINGAPORE,Online,7,M,17,Bronze Plan,0
52045,25,TST,Travel Agency,10.5,MALAYSIA,Offline,53,M,30,Travel Cruise Protect,0
15376,24,EPX,Travel Agency,0,UNITED STATES,Online,90,,72,2 way Comprehensive Plan,0
40964,36,EPX,Travel Agency,0,THAILAND,Online,12,,95,2 way Comprehensive Plan,0
8454,36,EPX,Travel Agency,0,CHINA,Online,8,,36,Cancellation Plan,0
29448,52,C2B,Airlines,63.21,SINGAPORE,Online,365,M,252.85,Annual Silver Plan,1
24837,36,EPX,Travel Agency,0,THAILAND,Online,90,,22,2 way Comprehensive Plan,0
9063,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,24,,104,1 way Comprehensive Plan,0
7924,48,KML,Travel Agency,49.4,NETHERLANDS,Online,120,F,130,Premier Plan,0
32931,36,EPX,Travel Agency,0,INDIA,Online,21,,12,Cancellation Plan,0
53834,36,EPX,Travel Agency,0,MYANMAR,Online,56,,24,2 way Comprehensive Plan,1
50828,36,EPX,Travel Agency,0,VIET NAM,Online,32,,20,2 way Comprehensive Plan,0
43179,33,LWC,Travel Agency,65.33,SPAIN,Online,25,F,100.5,Single Trip Travel Protect Gold,0
9872,48,SSI,Airlines,1.72,SINGAPORE,Online,60,,6.12,Ticket Protector,0
60301,56,CWT,Travel Agency,11.88,MALAYSIA,Online,3,,0,Rental Vehicle Excess Insurance,0
11854,36,EPX,Travel Agency,0,SINGAPORE,Online,8,,20,1 way Comprehensive Plan,0
43504,32,C2B,Airlines,126.75,SINGAPORE,Online,90,M,507,Silver Plan,1
21755,33,CWT,Travel Agency,41.58,THAILAND,Online,31,,69.3,Rental Vehicle Excess Insurance,1
16488,36,EPX,Travel Agency,0,CHINA,Online,32,,31,Cancellation Plan,0
9977,37,EPX,Travel Agency,0,MALAYSIA,Online,8,,20,2 way Comprehensive Plan,0
46405,43,EPX,Travel Agency,0,UNITED STATES,Online,39,,80,Cancellation Plan,0
7272,61,CWT,Travel Agency,17.82,AUSTRALIA,Online,12,,0,Rental Vehicle Excess Insurance,0
1020,33,EPX,Travel Agency,0,VIET NAM,Online,2,,20,1 way Comprehensive Plan,0
22718,42,CWT,Travel Agency,29.7,SOUTH AFRICA,Online,34,,49.5,Rental Vehicle Excess Insurance,0
15637,36,EPX,Travel Agency,0,RUSSIAN FEDERATION,Online,36,,37,Cancellation Plan,0
33678,20,EPX,Travel Agency,0,THAILAND,Online,22,,31,2 way Comprehensive Plan,0
20389,53,EPX,Travel Agency,0,CANADA,Online,13,,112,2 way Comprehensive Plan,0
60363,35,EPX,Travel Agency,0,CHINA,Online,21,,17,Cancellation Plan,0
52292,36,EPX,Travel Agency,0,MYANMAR,Online,13,,11,Cancellation Plan,0
37389,36,EPX,Travel Agency,0,CHINA,Online,21,,19,Cancellation Plan,0
35908,29,CWT,Travel Agency,29.7,SLOVENIA,Online,16,,49.5,Rental Vehicle Excess Insurance,0
58019,34,C2B,Airlines,8.38,SINGAPORE,Online,17,F,33.5,Bronze Plan,0
52195,29,C2B,Airlines,54,SINGAPORE,Online,366,M,216,Annual Silver Plan,1
50531,41,C2B,Airlines,14.25,SINGAPORE,Online,48,M,57,Silver Plan,0
1616,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,34,,56,2 way Comprehensive Plan,0
8527,29,C2B,Airlines,72.94,SINGAPORE,Online,364,F,291.75,Annual Silver Plan,1
51480,35,C2B,Airlines,8.38,SINGAPORE,Online,115,F,33.5,Bronze Plan,1
44411,49,JZI,Airlines,15.75,JAPAN,Online,93,F,45,Value Plan,0
19001,35,JZI,Airlines,16.45,MYANMAR,Online,45,F,47,Basic Plan,0
33337,54,EPX,Travel Agency,0,CANADA,Online,122,,20,Cancellation Plan,0
47022,36,EPX,Travel Agency,0,CHINA,Online,24,,27,Cancellation Plan,0
48918,36,EPX,Travel Agency,0,MALAYSIA,Online,2,,10,Cancellation Plan,0
1045,27,JZI,Airlines,12.25,CHINA,Online,25,F,35,Basic Plan,0
15178,36,EPX,Travel Agency,0,JAPAN,Online,232,,53,2 way Comprehensive Plan,1
5278,118,JWT,Airlines,12.4,INDIA,Online,5,M,31,Value Plan,0
29122,36,EPX,Travel Agency,0,CHINA,Online,10,,56,2 way Comprehensive Plan,1
43474,29,JZI,Airlines,12.25,AUSTRALIA,Online,40,M,35,Basic Plan,0
45473,38,EPX,Travel Agency,0,INDONESIA,Online,9,,18,Cancellation Plan,0
7554,36,EPX,Travel Agency,0,HONG KONG,Online,109,,20,2 way Comprehensive Plan,0
9691,37,C2B,Airlines,72.94,SINGAPORE,Online,367,M,291.75,Annual Silver Plan,1
18978,48,KML,Travel Agency,36.1,NETHERLANDS,Online,68,F,95,Value Plan,1
2555,59,CWT,Travel Agency,11.88,MALAYSIA,Online,12,,19.8,Rental Vehicle Excess Insurance,0
14384,21,CWT,Travel Agency,23.76,JAPAN,Online,10,,39.6,Rental Vehicle Excess Insurance,1
55283,36,EPX,Travel Agency,0,JAPAN,Online,16,,27,Cancellation Plan,0
15869,36,EPX,Travel Agency,0,HONG KONG,Online,30,,10,Cancellation Plan,0
53139,21,C2B,Airlines,15.6,SINGAPORE,Online,62,F,62.4,Silver Plan,1
21300,28,EPX,Travel Agency,0,JAPAN,Online,13,,13,Cancellation Plan,0
35673,33,C2B,Airlines,4.5,SINGAPORE,Online,5,F,18,Bronze Plan,0
7710,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,53,,112,2 way Comprehensive Plan,0
30746,36,EPX,Travel Agency,0,INDONESIA,Online,3,,53,2 way Comprehensive Plan,0
49959,36,EPX,Travel Agency,0,INDONESIA,Online,20,,41,2 way Comprehensive Plan,0
56062,34,LWC,Travel Agency,49.73,FRANCE,Online,31,F,76.5,Single Trip Travel Protect Gold,1
10922,50,JZI,Airlines,11.55,PHILIPPINES,Online,98,M,33,Basic Plan,0
10548,48,RAB,Airlines,6,BRUNEI DARUSSALAM,Online,6,M,15,Value Plan,0
19345,63,C2B,Airlines,9.59,SINGAPORE,Online,191,F,38.35,Bronze Plan,0
57474,36,EPX,Travel Agency,0,SINGAPORE,Online,4,,20,1 way Comprehensive Plan,0
5435,47,C2B,Airlines,5.55,SINGAPORE,Online,29,F,22.2,Silver Plan,0
23734,36,EPX,Travel Agency,0,SINGAPORE,Online,61,,51,1 way Comprehensive Plan,0
3756,37,JZI,Airlines,7.7,HONG KONG,Online,18,M,22,Basic Plan,0
49712,49,RAB,Airlines,6,BRUNEI DARUSSALAM,Online,7,F,15,Value Plan,0
53832,36,EPX,Travel Agency,0,CHINA,Online,31,,45,2 way Comprehensive Plan,0
3850,36,EPX,Travel Agency,0,HONG KONG,Online,18,,22,Cancellation Plan,0
31524,37,CWT,Travel Agency,95.04,NEW ZEALAND,Online,61,,158.4,Rental Vehicle Excess Insurance,1
36287,27,C2B,Airlines,6.25,SINGAPORE,Online,7,M,25,Silver Plan,1
6003,45,CWT,Travel Agency,17.82,MALAYSIA,Online,75,,29.7,Rental Vehicle Excess Insurance,0
55197,55,C2B,Airlines,48.3,SINGAPORE,Online,365,M,193.2,Annual Silver Plan,0
45169,36,CWT,Travel Agency,29.7,THAILAND,Online,111,,49.5,Rental Vehicle Excess Insurance,0
62566,60,C2B,Airlines,3.38,SINGAPORE,Online,389,M,13.5,Bronze Plan,0
63228,48,C2B,Airlines,64.8,SINGAPORE,Online,382,F,259.2,Annual Silver Plan,1
53559,71,CCR,Travel Agency,9.57,MALAYSIA,Offline,5,F,29,Comprehensive Plan,0
42664,51,CWT,Travel Agency,11.88,MALAYSIA,Online,82,,19.8,Rental Vehicle Excess Insurance,0
25144,34,C2B,Airlines,7.64,SINGAPORE,Online,39,F,30.55,Bronze Plan,1
42086,36,EPX,Travel Agency,0,MALAYSIA,Online,15,,20,2 way Comprehensive Plan,0
9803,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,90,,35,Cancellation Plan,0
32821,36,EPX,Travel Agency,0,MALAYSIA,Online,67,,20,1 way Comprehensive Plan,1
57191,31,CWT,Travel Agency,35.64,AUSTRALIA,Online,18,,59.4,Rental Vehicle Excess Insurance,0
61023,45,JZI,Airlines,15.4,CHINA,Online,15,F,44,Basic Plan,0
50017,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,74,,77,Cancellation Plan,0
20288,118,JWT,Airlines,12.4,INDIA,Online,9,,31,Value Plan,0
40733,118,JWT,Airlines,15.6,INDIA,Online,8,M,39,Value Plan,0
39771,36,EPX,Travel Agency,0,THAILAND,Online,102,,17,Cancellation Plan,0
47415,30,C2B,Airlines,83.25,SINGAPORE,Online,370,M,333,Annual Gold Plan,1
494,36,EPX,Travel Agency,0,MYANMAR,Online,59,,16,Cancellation Plan,0
24073,36,EPX,Travel Agency,0,CHINA,Online,19,,27,Cancellation Plan,0
34515,27,EPX,Travel Agency,0,VIET NAM,Online,7,,15,Cancellation Plan,0
59043,35,EPX,Travel Agency,0,INDONESIA,Online,9,,10,Cancellation Plan,0
35522,55,EPX,Travel Agency,0,THAILAND,Online,82,,23,2 way Comprehensive Plan,0
6128,36,EPX,Travel Agency,0,SWITZERLAND,Online,244,,80,Cancellation Plan,0
16216,36,EPX,Travel Agency,0,PHILIPPINES,Online,6,,24,2 way Comprehensive Plan,0
24499,26,EPX,Travel Agency,0,INDONESIA,Online,20,,12,Cancellation Plan,0
12756,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,45,,112,2 way Comprehensive Plan,0
42643,30,C2B,Airlines,5.25,SINGAPORE,Online,6,F,21,Bronze Plan,1
9900,21,JZI,Airlines,15.75,AUSTRALIA,Online,25,M,45,Value Plan,0
14618,62,CWT,Travel Agency,47.52,UNITED STATES,Online,92,,79.2,Rental Vehicle Excess Insurance,0
16084,36,EPX,Travel Agency,0,JAPAN,Online,184,,44,Cancellation Plan,0
45210,36,EPX,Travel Agency,0,JAPAN,Online,18,,32,2 way Comprehensive Plan,0
43729,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,34,,45,2 way Comprehensive Plan,0
44246,63,C2B,Airlines,31.05,SINGAPORE,Online,255,M,124.2,Gold Plan,0
28966,36,EPX,Travel Agency,0,INDIA,Online,52,,20,2 way Comprehensive Plan,0
12157,28,EPX,Travel Agency,0,THAILAND,Online,19,,32,2 way Comprehensive Plan,0
22783,36,EPX,Travel Agency,0,NEPAL,Online,45,,29,Cancellation Plan,0
61443,60,C2B,Airlines,5,SINGAPORE,Online,14,F,20,Bronze Plan,0
41497,36,EPX,Travel Agency,0,PHILIPPINES,Online,25,,22,2 way Comprehensive Plan,0
59186,56,CWT,Travel Agency,23.76,GERMANY,Online,50,,39.6,Rental Vehicle Excess Insurance,0
29797,75,JZI,Airlines,7.7,CHINA,Online,6,M,22,Basic Plan,0
39379,45,EPX,Travel Agency,0,JAPAN,Online,15,,0,Cancellation Plan,0
5840,59,EPX,Travel Agency,0,UNITED STATES,Online,21,,99,2 way Comprehensive Plan,0
13026,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,94,,54,2 way Comprehensive Plan,0
19843,48,SSI,Airlines,1.24,SINGAPORE,Online,5,,4.42,Ticket Protector,0
13734,31,CWT,Travel Agency,124.74,UNITED KINGDOM,Online,293,,207.9,Rental Vehicle Excess Insurance,0
1112,36,EPX,Travel Agency,0,LAO PEOPLE'S DEMOCRATIC REPUBLIC,Online,24,,21,2 way Comprehensive Plan,1
1196,118,JWT,Airlines,31.2,INDIA,Online,23,F,78,Value Plan,0
33427,44,C2B,Airlines,3.75,SINGAPORE,Online,2,M,15,Silver Plan,0
46304,36,C2B,Airlines,64.8,SINGAPORE,Online,374,F,259.2,Annual Silver Plan,0
29510,36,EPX,Travel Agency,0,INDONESIA,Online,16,,39,Cancellation Plan,0
31913,52,EPX,Travel Agency,0,HONG KONG,Online,48,,128,Cancellation Plan,0
34923,44,C2B,Airlines,10.38,SINGAPORE,Online,8,M,41.5,Silver Plan,0
60439,31,C2B,Airlines,20.38,SINGAPORE,Online,24,F,81.5,Silver Plan,0
35894,61,C2B,Airlines,69.71,SINGAPORE,Online,365,M,278.85,Annual Gold Plan,0
6664,54,EPX,Travel Agency,0,MALAYSIA,Online,4,,10,Cancellation Plan,0
23048,36,EPX,Travel Agency,0,LAO PEOPLE'S DEMOCRATIC REPUBLIC,Online,14,,14,Cancellation Plan,0
12420,45,EPX,Travel Agency,0,MALAYSIA,Online,2,,10,Cancellation Plan,0
14256,35,EPX,Travel Agency,0,SINGAPORE,Online,131,,10,Cancellation Plan,0
55165,38,C2B,Airlines,5.25,SINGAPORE,Online,18,F,21,Bronze Plan,1
56929,36,EPX,Travel Agency,0,UZBEKISTAN,Online,14,,13,Cancellation Plan,0
31766,62,EPX,Travel Agency,0,VIET NAM,Online,70,,14,Cancellation Plan,0
43875,65,C2B,Airlines,26.4,SINGAPORE,Online,19,M,105.6,Gold Plan,1
56806,64,LWC,Travel Agency,16.25,MALAYSIA,Online,4,M,25,Single Trip Travel Protect Gold,1
42449,49,EPX,Travel Agency,0,UNITED STATES,Online,20,,80,2 way Comprehensive Plan,0
1791,36,CWT,Travel Agency,23.76,MALAYSIA,Online,19,,39.6,Rental Vehicle Excess Insurance,0
36582,30,C2B,Airlines,4.5,SINGAPORE,Online,8,F,18,Bronze Plan,1
57414,22,EPX,Travel Agency,0,THAILAND,Online,34,,26,2 way Comprehensive Plan,0
42647,29,C2B,Airlines,11.88,SINGAPORE,Online,41,F,47.5,Silver Plan,1
57458,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,19,,10,Cancellation Plan,0
5972,35,JZI,Airlines,10.5,VIET NAM,Online,12,M,30,Basic Plan,1
15384,36,EPX,Travel Agency,0,MALAYSIA,Online,95,,20,2 way Comprehensive Plan,0
46473,67,JZI,Airlines,7.7,HONG KONG,Online,15,M,22,Basic Plan,0
32965,36,EPX,Travel Agency,0,THAILAND,Online,4,,28,Cancellation Plan,0
11274,36,EPX,Travel Agency,0,RUSSIAN FEDERATION,Online,11,,98,2 way Comprehensive Plan,0
4728,37,CWT,Travel Agency,23.76,"KOREA, REPUBLIC OF",Online,268,,-39.6,Rental Vehicle Excess Insurance,0
34739,31,C2B,Airlines,4.5,SINGAPORE,Online,10,F,18,Bronze Plan,0
35175,36,EPX,Travel Agency,0,MALAYSIA,Online,6,,10,Cancellation Plan,0
28564,31,C2B,Airlines,5.88,SINGAPORE,Online,11,F,23.5,Bronze Plan,0
25639,55,JZI,Airlines,7.7,CHINA,Online,2,F,22,Basic Plan,0
30818,36,EPX,Travel Agency,0,SINGAPORE,Online,30,,22,1 way Comprehensive Plan,0
3570,36,EPX,Travel Agency,0,SINGAPORE,Online,21,,0,1 way Comprehensive Plan,0
682,33,EPX,Travel Agency,0,MALAYSIA,Online,27,,25,Cancellation Plan,0
13769,36,EPX,Travel Agency,0,MALAYSIA,Online,26,,20,2 way Comprehensive Plan,0
16080,36,EPX,Travel Agency,0,HONG KONG,Online,10,,24,Cancellation Plan,0
44702,69,EPX,Travel Agency,0,SINGAPORE,Online,29,,20,1 way Comprehensive Plan,0
12243,48,ART,Airlines,8.21,PHILIPPINES,Online,28,M,23.47,24 Protect,0
24617,32,EPX,Travel Agency,0,UNITED STATES,Online,69,,192,2 way Comprehensive Plan,0
39757,36,EPX,Travel Agency,0,CHINA,Online,39,,38,2 way Comprehensive Plan,0
2066,37,JZI,Airlines,6.3,PHILIPPINES,Online,36,M,18,Basic Plan,0
59383,55,C2B,Airlines,54,SINGAPORE,Online,378,F,216,Annual Silver Plan,0
34319,36,EPX,Travel Agency,0,SINGAPORE,Online,131,,20,1 way Comprehensive Plan,0
21422,65,JZI,Airlines,7.7,MALAYSIA,Online,12,F,22,Basic Plan,0
20263,36,EPX,Travel Agency,0,MALAYSIA,Online,4,,10,Cancellation Plan,0
29069,33,C2B,Airlines,5.88,SINGAPORE,Online,14,F,23.5,Bronze Plan,0
59346,41,JZI,Airlines,9.1,PHILIPPINES,Online,5,F,26,Value Plan,0
5471,36,EPX,Travel Agency,0,MYANMAR,Online,83,,20,2 way Comprehensive Plan,0
53708,38,EPX,Travel Agency,0,INDONESIA,Online,6,,11,Cancellation Plan,0
17563,30,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
28836,55,EPX,Travel Agency,0,MALAYSIA,Online,9,,38,Cancellation Plan,0
32898,46,CWT,Travel Agency,35.64,FRANCE,Online,32,,59.4,Rental Vehicle Excess Insurance,0
24336,48,SSI,Airlines,8.88,SINGAPORE,Online,130,,31.67,Ticket Protector,0
16108,36,EPX,Travel Agency,0,MALAYSIA,Online,6,,10,Cancellation Plan,0
33220,31,C2B,Airlines,18,SINGAPORE,Online,19,F,72,Silver Plan,1
46275,31,C2B,Airlines,4,SINGAPORE,Online,29,M,16,Bronze Plan,0
44747,28,C2B,Airlines,7.38,SINGAPORE,Online,18,F,29.5,Silver Plan,0
56062,34,LWC,Travel Agency,49.73,FRANCE,Online,31,F,76.5,Single Trip Travel Protect Gold,1
27952,36,EPX,Travel Agency,0,MYANMAR,Online,8,,20,2 way Comprehensive Plan,0
8554,52,EPX,Travel Agency,0,MALAYSIA,Online,4,,31,2 way Comprehensive Plan,0
44717,54,JZI,Airlines,6.3,INDONESIA,Online,15,M,18,Basic Plan,0
52398,28,C2B,Airlines,18,SINGAPORE,Online,24,F,72,Silver Plan,0
26369,34,C2B,Airlines,63.21,SINGAPORE,Online,376,M,252.85,Annual Silver Plan,1
47337,36,EPX,Travel Agency,0,MALAYSIA,Online,14,,20,1 way Comprehensive Plan,0
20335,31,C2B,Airlines,3.74,SINGAPORE,Online,3,M,14.95,Bronze Plan,0
31534,38,CWT,Travel Agency,17.82,MALAYSIA,Online,7,,29.7,Rental Vehicle Excess Insurance,0
13999,29,EPX,Travel Agency,0,CHINA,Online,19,,34,2 way Comprehensive Plan,0
58330,35,EPX,Travel Agency,0,INDONESIA,Online,81,,18,Cancellation Plan,0
36673,36,EPX,Travel Agency,0,THAILAND,Online,7,,13,Cancellation Plan,0
48906,36,EPX,Travel Agency,0,SINGAPORE,Online,62,,10,Cancellation Plan,0
1202,25,JZI,Airlines,6.3,INDONESIA,Online,14,F,18,Basic Plan,0
44840,36,EPX,Travel Agency,0,MYANMAR,Online,67,,10,Cancellation Plan,0
40860,26,EPX,Travel Agency,0,JAPAN,Online,10,,20,1 way Comprehensive Plan,0
45495,36,EPX,Travel Agency,0,CHINA,Online,16,,32,1 way Comprehensive Plan,0
11516,36,EPX,Travel Agency,0,INDIA,Online,15,,30,2 way Comprehensive Plan,0
44735,52,C2B,Airlines,13.25,SINGAPORE,Online,11,F,53,Bronze Plan,0
30703,42,C2B,Airlines,6.75,SINGAPORE,Online,28,M,27,Gold Plan,0
61166,34,EPX,Travel Agency,0,SINGAPORE,Online,2,,29,1 way Comprehensive Plan,0
11207,69,C2B,Airlines,12.45,SINGAPORE,Online,12,F,49.8,Silver Plan,1
30573,36,EPX,Travel Agency,0,MYANMAR,Online,62,,13,Cancellation Plan,0
27100,36,C2B,Airlines,63.21,SINGAPORE,Online,374,F,252.85,Annual Silver Plan,1
6178,59,JZI,Airlines,7.7,THAILAND,Online,53,M,22,Basic Plan,0
47515,36,EPX,Travel Agency,0,FRANCE,Online,88,,76,Cancellation Plan,0
58734,48,SSI,Airlines,0.59,SINGAPORE,Online,5,,2.11,Ticket Protector,0
56116,31,C2B,Airlines,15,SINGAPORE,Online,19,F,60,Bronze Plan,1
22508,44,CWT,Travel Agency,23.76,JAPAN,Online,43,,39.6,Rental Vehicle Excess Insurance,0
10907,36,EPX,Travel Agency,0,SINGAPORE,Online,117,,77,1 way Comprehensive Plan,0
60616,30,C2B,Airlines,6.75,SINGAPORE,Online,26,M,27,Bronze Plan,0
56628,39,LWC,Travel Agency,107.25,CHINA,Online,368,F,165,Annual Travel Protect Silver,1
43632,36,EPX,Travel Agency,0,IRELAND,Online,3,,76,1 way Comprehensive Plan,0
29679,25,CWT,Travel Agency,47.52,AUSTRALIA,Online,34,,0,Rental Vehicle Excess Insurance,0
40050,60,JZI,Airlines,14,"TAIWAN, PROVINCE OF CHINA",Online,29,F,40,Basic Plan,1
11775,36,EPX,Travel Agency,0,CHINA,Online,43,,10,Cancellation Plan,0
7837,36,EPX,Travel Agency,0,PHILIPPINES,Online,82,,67,2 way Comprehensive Plan,0
498,36,EPX,Travel Agency,0,THAILAND,Online,45,,30,Cancellation Plan,0
39887,51,C2B,Airlines,14.5,SINGAPORE,Online,21,M,58,Silver Plan,0
34903,47,JZI,Airlines,6.3,THAILAND,Online,7,M,18,Basic Plan,0
39893,57,C2B,Airlines,64.8,SINGAPORE,Online,396,F,259.2,Annual Silver Plan,1
49631,58,EPX,Travel Agency,0,THAILAND,Online,75,,20,2 way Comprehensive Plan,0
19394,48,EPX,Travel Agency,0,UNITED STATES,Online,116,,112,2 way Comprehensive Plan,0
58519,27,JZI,Airlines,38.15,UNITED KINGDOM,Online,14,M,109,Value Plan,0
45842,37,C2B,Airlines,9.75,SINGAPORE,Online,26,F,39,Bronze Plan,1
12273,37,CWT,Travel Agency,17.82,MALAYSIA,Online,6,,29.7,Rental Vehicle Excess Insurance,0
40909,27,C2B,Airlines,9.75,SINGAPORE,Online,90,F,39,Silver Plan,1
61905,23,EPX,Travel Agency,0,MALAYSIA,Online,11,,20,2 way Comprehensive Plan,0
36272,30,C2B,Airlines,7.64,SINGAPORE,Online,8,M,30.55,Bronze Plan,1
2852,36,EPX,Travel Agency,0,JAPAN,Online,28,,24,1 way Comprehensive Plan,0
17445,36,EPX,Travel Agency,0,CHINA,Online,13,,20,Cancellation Plan,0
9546,36,EPX,Travel Agency,0,PHILIPPINES,Online,98,,20,2 way Comprehensive Plan,0
40451,36,EPX,Travel Agency,0,AUSTRALIA,Online,62,,57,2 way Comprehensive Plan,1
42965,36,EPX,Travel Agency,0,CHINA,Online,7,,34,Cancellation Plan,0
25836,42,JZI,Airlines,6.3,MALAYSIA,Online,3,M,18,Basic Plan,0
41532,25,EPX,Travel Agency,0,THAILAND,Online,10,,15,Cancellation Plan,0
41606,72,JZI,Airlines,6.3,INDONESIA,Online,32,F,18,Basic Plan,0
1374,48,SSI,Airlines,2.56,SINGAPORE,Online,61,,9.12,Ticket Protector,0
21838,36,EPX,Travel Agency,0,INDONESIA,Online,8,,34,Cancellation Plan,0
25425,39,EPX,Travel Agency,0,VIET NAM,Online,3,,20,1 way Comprehensive Plan,1
17738,32,JZI,Airlines,7.7,MALAYSIA,Online,7,M,22,Basic Plan,0
4770,28,CWT,Travel Agency,17.82,UNITED KINGDOM,Online,19,,29.7,Rental Vehicle Excess Insurance,0
60189,23,EPX,Travel Agency,0,SINGAPORE,Online,2,,20,1 way Comprehensive Plan,0
3608,78,C2B,Airlines,13.65,SINGAPORE,Online,101,M,54.6,Silver Plan,0
27029,36,EPX,Travel Agency,0,VIET NAM,Online,85,,12,Cancellation Plan,0
52191,35,C2B,Airlines,54,SINGAPORE,Online,367,M,216,Annual Silver Plan,1
9867,54,RAB,Airlines,6,BRUNEI DARUSSALAM,Online,10,M,15,Value Plan,0
62350,48,SSI,Airlines,0.83,SINGAPORE,Online,6,,2.96,Ticket Protector,0
39425,48,SSI,Airlines,0.36,SINGAPORE,Online,11,,1.29,Ticket Protector,0
36051,30,LWC,Travel Agency,16.9,NEW ZEALAND,Online,72,M,26,Single Trip Travel Protect Silver,0
465,36,EPX,Travel Agency,0,SINGAPORE,Online,8,,30,2 way Comprehensive Plan,0
5273,36,EPX,Travel Agency,0,MALAYSIA,Online,3,,20,1 way Comprehensive Plan,0
37731,67,C2B,Airlines,13.38,SINGAPORE,Online,55,F,53.5,Bronze Plan,0
56787,28,EPX,Travel Agency,0,JAPAN,Online,88,,37,Cancellation Plan,0
4851,36,EPX,Travel Agency,0,INDIA,Online,14,,24,Cancellation Plan,1
41691,63,EPX,Travel Agency,0,THAILAND,Online,32,,45,2 way Comprehensive Plan,0
36959,33,C2B,Airlines,12.25,SINGAPORE,Online,26,F,49,Gold Plan,1
61518,24,EPX,Travel Agency,0,CHINA,Online,35,,26,2 way Comprehensive Plan,0
14175,35,EPX,Travel Agency,0,MALAYSIA,Online,3,,27,2 way Comprehensive Plan,0
40701,36,EPX,Travel Agency,0,THAILAND,Online,50,,34,Cancellation Plan,0
44495,36,EPX,Travel Agency,0,INDONESIA,Online,30,,26,2 way Comprehensive Plan,0
32732,43,CWT,Travel Agency,17.82,MALAYSIA,Online,4,,0,Rental Vehicle Excess Insurance,0
46837,36,EPX,Travel Agency,0,SINGAPORE,Online,20,,16,Cancellation Plan,0
55546,70,CBH,Travel Agency,9.57,THAILAND,Offline,20,F,29,Comprehensive Plan,0
52621,31,C2B,Airlines,11.88,SINGAPORE,Online,9,F,47.5,Silver Plan,0
60225,36,JZI,Airlines,15.75,AUSTRALIA,Online,5,F,45,Value Plan,0
31230,44,CWT,Travel Agency,17.82,THAILAND,Online,10,,29.7,Rental Vehicle Excess Insurance,0
26815,36,EPX,Travel Agency,0,SPAIN,Online,48,,80,Cancellation Plan,0
2558,54,CWT,Travel Agency,35.64,NEW ZEALAND,Online,46,,59.4,Rental Vehicle Excess Insurance,0
40078,52,C2B,Airlines,108,SINGAPORE,Online,367,M,432,Annual Silver Plan,1
51115,44,JZI,Airlines,6.3,INDONESIA,Online,31,F,18,Basic Plan,1
27690,31,EPX,Travel Agency,0,UNITED STATES,Online,75,,16,Cancellation Plan,0
62495,35,EPX,Travel Agency,0,JAPAN,Online,34,,51,Cancellation Plan,0
42335,36,EPX,Travel Agency,0,MYANMAR,Online,6,,20,1 way Comprehensive Plan,0
63173,35,EPX,Travel Agency,0,VIET NAM,Online,32,,12,Cancellation Plan,1
10318,36,EPX,Travel Agency,0,SINGAPORE,Online,14,,0,Cancellation Plan,0
56507,26,C2B,Airlines,54,SINGAPORE,Online,384,M,216,Annual Silver Plan,0
8040,36,EPX,Travel Agency,0,VIET NAM,Online,1,,10,Cancellation Plan,0
13760,30,CWT,Travel Agency,41.58,SWITZERLAND,Online,55,,69.3,Rental Vehicle Excess Insurance,1
52279,36,EPX,Travel Agency,0,PHILIPPINES,Online,64,,23,Cancellation Plan,0
48639,66,C2B,Airlines,7.25,SINGAPORE,Online,8,F,29,Silver Plan,0
51054,36,EPX,Travel Agency,0,CHINA,Online,16,,38,Cancellation Plan,0
57132,66,JZI,Airlines,10.5,THAILAND,Online,11,M,30,Basic Plan,0
59455,35,EPX,Travel Agency,0,INDIA,Online,17,,10,Cancellation Plan,0
22378,36,EPX,Travel Agency,0,CAMBODIA,Online,144,,20,2 way Comprehensive Plan,0
29836,26,C2B,Airlines,13.38,SINGAPORE,Online,18,F,53.5,Bronze Plan,0
36781,82,C2B,Airlines,6.75,SINGAPORE,Online,76,M,27,Gold Plan,0
55636,36,EPX,Travel Agency,0,MALAYSIA,Online,3,,12,Cancellation Plan,0
44502,35,EPX,Travel Agency,0,UNITED STATES,Online,51,,77,Cancellation Plan,0
56047,36,EPX,Travel Agency,0,AUSTRALIA,Online,18,,91,1 way Comprehensive Plan,0
45842,37,C2B,Airlines,9.75,SINGAPORE,Online,26,F,39,Bronze Plan,1
27797,36,EPX,Travel Agency,0,CHINA,Online,113,,38,2 way Comprehensive Plan,0
